time,sulfide,sulfite,hydrogen
0.0,60,720,0
1.0,60,720,0
2.0,60,720,0
3.0,60,720,0
4.0,60,720,0
5.0,60,720,0
6.0,60,720,0
7.0,60,720,0
8.0,60,720,0
9.0,60,720,0
10.0,60,720,0
11.0,60,720,0
12.0,60,720,0
13.0,60,720,0
14.0,60,720,0
15.0,60,720,0
16.0,60,720,0
17.0,60,720,0
18.0,60,720,0
19.0,60,720,0
20.0,60,720,0
21.0,60,720,0
22.0,60,720,0
23.0,60,720,0
24.0,60,720,0
25.0,60,720,0
26.0,60,720,0
27.0,60,720,0
28.0,60,720,0
29.0,60,720,0
30.0,60,720,0
31.0,60,720,0
32.0,60,720,0
33.0,60,720,0
34.0,60,720,0
35.0,60,720,0
36.0,60,720,0
37.0,60,720,0
38.0,60,720,0
39.0,60,720,0
40.0,60,720,0
41.0,60,720,0
42.0,60,720,0
43.0,60,720,0
44.0,60,720,0
45.0,60,720,0
46.0,60,720,0
47.0,60,720,0
48.0,60,720,0
49.0,60,720,0
50.0,60,720,0
51.0,60,720,0
52.0,60,720,0
53.0,60,720,0
54.0,60,720,0
55.0,60,720,0
56.0,60,720,0
57.0,60,720,0
58.0,60,720,0
59.0,60,720,0
60.0,60,720,0
61.0,60,720,0
62.0,60,720,0
63.0,60,720,0
64.0,60,720,0
65.0,60,720,0
66.0,60,720,0
67.0,60,720,0
68.0,60,720,0
69.0,60,720,0
70.0,60,720,0
71.0,60,720,0
72.0,60,720,0
73.0,60,720,0
74.0,60,720,0
75.0,60,720,0
76.0,60,720,0
77.0,60,720,0
78.0,60,720,0
79.0,60,720,0
80.0,60,720,0
81.0,60,720,0
82.0,60,720,0
83.0,60,720,0
84.0,60,720,0
85.0,60,720,0
86.0,60,720,0
87.0,60,720,0
88.0,60,720,0
89.0,60,720,0
90.0,60,720,0
91.0,60,720,0
92.0,60,720,0
93.0,60,720,0
94.0,60,720,0
95.0,60,720,0
96.0,60,720,0
97.0,60,720,0
98.0,60,720,0
99.0,60,720,0
100.0,60,720,0
101.0,60,720,0
102.0,60,720,0
103.0,60,720,0
104.0,60,720,0
105.0,60,720,0
106.0,60,720,0
107.0,60,720,0
108.0,60,720,0
109.0,60,720,0
110.0,60,720,0
111.0,60,720,0
112.0,60,720,0
113.0,60,720,0
114.0,60,720,0
115.0,60,720,0
116.0,60,720,0
117.0,60,720,0
118.0,60,720,0
119.0,60,720,0
120.0,60,720,0
121.0,60,720,0
122.0,60,720,0
123.0,60,720,0
124.0,60,720,0
125.0,60,720,0
126.0,60,720,0
127.0,60,720,0
128.0,60,720,0
129.0,60,720,0
130.0,60,720,0
131.0,60,720,0
132.0,60,720,0
133.0,60,720,0
134.0,60,720,0
135.0,60,720,0
136.0,60,720,0
137.0,60,720,0
138.0,60,720,0
139.0,60,720,0
140.0,60,720,0
141.0,60,720,0
142.0,60,720,0
143.0,60,720,0
144.0,60,720,0
145.0,60,720,0
146.0,60,720,0
147.0,60,720,0
148.0,60,720,0
149.0,60,720,0
150.0,60,720,0
151.0,60,720,0
152.0,60,720,0
153.0,60,720,0
154.0,60,720,0
155.0,60,720,0
156.0,60,720,0
157.0,60,720,0
158.0,60,720,0
159.0,60,720,0
160.0,60,720,0
161.0,60,720,0
162.0,60,720,0
163.0,60,720,0
164.0,60,720,0
165.0,60,720,0
166.0,60,720,0
167.0,60,720,0
168.0,60,720,0
169.0,60,720,0
170.0,60,720,0
171.0,60,720,0
172.0,60,720,0
173.0,60,720,0
174.0,60,720,0
175.0,60,720,0
176.0,60,720,0
177.0,60,720,0
178.0,60,720,0
179.0,60,720,0
180.0,60,720,0
181.0,60,720,0
182.0,60,720,0
183.0,60,720,0
184.0,60,720,0
185.0,60,720,0
186.0,60,720,0
187.0,60,720,0
188.0,60,720,0
189.0,60,720,0
190.0,60,720,0
191.0,60,720,0
192.0,60,720,0
193.0,60,720,0
194.0,60,720,0
195.0,60,720,0
196.0,60,720,0
197.0,60,720,0
198.0,60,720,0
199.0,60,720,0
200.0,60,720,0
201.0,60,720,0
202.0,60,720,0
203.0,60,720,0
204.0,60,720,0
205.0,60,720,0
206.0,60,720,0
207.0,60,720,0
208.0,60,720,0
209.0,60,720,0
210.0,60,720,0
211.0,60,720,0
212.0,60,720,0
213.0,60,720,0
214.0,60,720,0
215.0,60,720,0
216.0,60,720,0
217.0,60,720,0
218.0,60,720,0
219.0,60,720,0
220.0,60,720,0
221.0,60,720,0
222.0,60,720,0
223.0,60,720,0
224.0,60,720,0
225.0,60,720,0
226.0,60,720,0
227.0,60,720,0
228.0,60,720,0
229.0,60,720,0
230.0,60,720,0
231.0,60,720,0
232.0,60,720,0
233.0,60,720,0
234.0,60,720,0
235.0,60,720,0
236.0,60,720,0
237.0,60,720,0
238.0,60,720,0
239.0,60,720,0
240.0,60,720,0
241.0,60,720,0
242.0,60,720,0
243.0,60,720,0
244.0,60,720,0
245.0,60,720,0
246.0,60,720,0
247.0,60,720,0
248.0,60,720,0
249.0,60,720,0
250.0,60,720,0
251.0,60,720,0
252.0,60,720,0
253.0,60,720,0
254.0,60,720,0
255.0,60,720,0
256.0,60,720,0
257.0,60,720,0
258.0,60,720,0
259.0,60,720,0
260.0,60,720,0
261.0,60,720,0
262.0,60,720,0
263.0,60,720,0
264.0,60,720,0
265.0,60,720,0
266.0,60,720,0
267.0,60,720,0
268.0,60,720,0
269.0,60,720,0
270.0,60,720,0
271.0,60,720,0
272.0,60,720,0
273.0,60,720,0
274.0,60,720,0
275.0,60,720,0
276.0,60,720,0
277.0,60,720,0
278.0,60,720,0
279.0,60,720,0
280.0,60,720,0
281.0,60,720,0
282.0,60,720,0
283.0,60,720,0
284.0,60,720,0
285.0,60,720,0
286.0,60,720,0
287.0,60,720,0
288.0,60,720,0
289.0,60,720,0
290.0,60,720,0
291.0,60,720,0
292.0,60,720,0
293.0,60,720,0
294.0,60,720,0
295.0,60,720,0
296.0,60,720,0
297.0,60,720,0
298.0,60,720,0
299.0,60,720,0
300.0,60,720,0
301.0,60,720,0
302.0,60,720,0
303.0,60,720,0
304.0,60,720,0
305.0,60,720,0
306.0,60,720,0
307.0,60,720,0
308.0,60,720,0
309.0,60,720,0
310.0,60,720,0
311.0,60,720,0
312.0,60,720,0
313.0,60,720,0
314.0,60,720,0
315.0,60,720,0
316.0,60,720,0
317.0,60,720,0
318.0,60,720,0
319.0,60,720,0
320.0,60,720,0
321.0,60,720,0
322.0,60,720,0
323.0,60,720,0
324.0,60,720,0
325.0,60,720,0
326.0,60,720,0
327.0,60,720,0
328.0,60,720,0
329.0,60,720,0
330.0,60,720,0
331.0,60,720,0
332.0,60,720,0
333.0,60,720,0
334.0,60,720,0
335.0,60,720,0
336.0,60,720,0
337.0,60,720,0
338.0,60,720,0
339.0,60,720,0
340.0,60,720,0
341.0,60,720,0
342.0,60,720,0
343.0,60,720,0
344.0,60,720,0
345.0,60,720,0
346.0,60,720,0
347.0,60,720,0
348.0,60,720,0
349.0,60,720,0
350.0,60,720,0
351.0,60,720,0
352.0,60,720,0
353.0,60,720,0
354.0,60,720,0
355.0,60,720,0
356.0,60,720,0
357.0,60,720,0
358.0,60,720,0
359.0,60,720,0
360.0,60,720,0
361.0,60,720,0
362.0,60,720,0
363.0,60,720,0
364.0,60,720,0
365.0,60,720,0
366.0,60,720,0
367.0,60,720,0
368.0,60,720,0
369.0,60,720,0
370.0,60,720,0
371.0,60,720,0
372.0,60,720,0
373.0,60,720,0
374.0,60,720,0
375.0,60,720,0
376.0,60,720,0
377.0,60,720,0
378.0,60,720,0
379.0,60,720,0
380.0,60,720,0
381.0,60,720,0
382.0,60,720,0
383.0,60,720,0
384.0,60,720,0
385.0,60,720,0
386.0,60,720,0
387.0,60,720,0
388.0,60,720,0
389.0,60,720,0
390.0,60,720,0
391.0,60,720,0
392.0,60,720,0
393.0,60,720,0
394.0,60,720,0
395.0,60,720,0
396.0,60,720,0
397.0,60,720,0
398.0,60,720,0
399.0,60,720,0
400.0,60,720,0
401.0,60,720,0
402.0,60,720,0
403.0,60,720,0
404.0,60,720,0
405.0,60,720,0
406.0,60,720,0
407.0,60,720,0
408.0,60,720,0
409.0,60,720,0
410.0,60,720,0
411.0,60,720,0
412.0,60,720,0
413.0,60,720,0
414.0,60,720,0
415.0,60,720,0
416.0,60,720,0
417.0,60,720,0
418.0,60,720,0
419.0,60,720,0
420.0,60,720,0
421.0,60,720,0
422.0,60,720,0
423.0,60,720,0
424.0,60,720,0
425.0,60,720,0
426.0,60,720,0
427.0,60,720,0
428.0,60,720,0
429.0,60,720,0
430.0,60,720,0
431.0,60,720,0
432.0,60,720,0
433.0,60,720,0
434.0,60,720,0
435.0,60,720,0
436.0,60,720,0
437.0,60,720,0
438.0,60,720,0
439.0,60,720,0
440.0,60,720,0
441.0,60,720,0
442.0,60,720,0
443.0,60,720,0
444.0,60,720,0
445.0,60,720,0
446.0,60,720,0
447.0,60,720,0
448.0,60,720,0
449.0,60,720,0
450.0,60,720,0
451.0,60,720,0
452.0,60,720,0
453.0,60,720,0
454.0,60,720,0
455.0,60,720,0
456.0,60,720,0
457.0,60,720,0
458.0,60,720,0
459.0,60,720,0
460.0,60,720,0
461.0,60,720,0
462.0,60,720,0
463.0,60,720,0
464.0,60,720,0
465.0,60,720,0
466.0,60,720,0
467.0,60,720,0
468.0,60,720,0
469.0,60,720,0
470.0,60,720,0
471.0,60,720,0
472.0,60,720,0
473.0,60,720,0
474.0,60,720,0
475.0,60,720,0
476.0,60,720,0
477.0,60,720,0
478.0,60,720,0
479.0,60,720,0
480.0,60,720,0
481.0,60,720,0
482.0,60,720,0
483.0,60,720,0
484.0,60,720,0
485.0,60,720,0
486.0,60,720,0
487.0,60,720,0
488.0,60,720,0
489.0,60,720,0
490.0,60,720,0
491.0,60,720,0
492.0,60,720,0
493.0,60,720,0
494.0,60,720,0
495.0,60,720,0
496.0,60,720,0
497.0,60,720,0
498.0,60,720,0
499.0,60,720,0
500.0,60,720,0
501.0,60,720,0
502.0,60,720,0
503.0,60,720,0
504.0,60,720,0
505.0,60,720,0
506.0,60,720,0
507.0,60,720,0
508.0,60,720,0
509.0,60,720,0
510.0,60,720,0
511.0,60,720,0
512.0,60,720,0
513.0,60,720,0
514.0,60,720,0
515.0,60,720,0
516.0,60,720,0
517.0,60,720,0
518.0,60,720,0
519.0,60,720,0
520.0,60,720,0
521.0,60,720,0
522.0,60,720,0
523.0,60,720,0
524.0,60,720,0
525.0,60,720,0
526.0,60,720,0
527.0,60,720,0
528.0,60,720,0
529.0,60,720,0
530.0,60,720,0
531.0,60,720,0
532.0,60,720,0
533.0,60,720,0
534.0,60,720,0
535.0,60,720,0
536.0,60,720,0
537.0,60,720,0
538.0,60,720,0
539.0,60,720,0
540.0,60,720,0
541.0,60,720,0
542.0,60,720,0
543.0,60,720,0
544.0,60,720,0
545.0,60,720,0
546.0,60,720,0
547.0,60,720,0
548.0,60,720,0
549.0,60,720,0
550.0,60,720,0
551.0,60,720,0
552.0,60,720,0
553.0,60,720,0
554.0,60,720,0
555.0,60,720,0
556.0,60,720,0
557.0,60,720,0
558.0,60,720,0
559.0,60,720,0
560.0,60,720,0
561.0,60,720,0
562.0,60,720,0
563.0,60,720,0
564.0,60,720,0
565.0,60,720,0
566.0,60,720,0
567.0,60,720,0
568.0,60,720,0
569.0,60,720,0
570.0,60,720,0
571.0,60,720,0
572.0,60,720,0
573.0,60,720,0
574.0,60,720,0
575.0,60,720,0
576.0,60,720,0
577.0,60,720,0
578.0,60,720,0
579.0,60,720,0
580.0,60,720,0
581.0,60,720,0
582.0,60,720,0
583.0,60,720,0
584.0,60,720,0
585.0,60,720,0
586.0,60,720,0
587.0,60,720,0
588.0,60,720,0
589.0,60,720,0
590.0,60,720,0
591.0,60,720,0
592.0,60,720,0
593.0,60,720,0
594.0,60,720,0
595.0,60,720,0
596.0,60,720,0
597.0,60,720,0
598.0,60,720,0
599.0,60,720,0
600.0,60,720,0
601.0,60,720,0
602.0,60,720,0
603.0,60,720,0
604.0,60,720,0
605.0,60,720,0
606.0,60,720,0
607.0,60,720,0
608.0,60,720,0
609.0,60,720,0
610.0,60,720,0
611.0,60,720,0
612.0,60,720,0
613.0,60,720,0
614.0,60,720,0
615.0,60,720,0
616.0,60,720,0
617.0,60,720,0
618.0,60,720,0
619.0,60,720,0
620.0,60,720,0
621.0,60,720,0
622.0,60,720,0
623.0,60,720,0
624.0,60,720,0
625.0,60,720,0
626.0,60,720,0
627.0,60,720,0
628.0,60,720,0
629.0,60,720,0
630.0,60,720,0
631.0,60,720,0
632.0,60,720,0
633.0,60,720,0
634.0,60,720,0
635.0,60,720,0
636.0,60,720,0
637.0,60,720,0
638.0,60,720,0
639.0,60,720,0
640.0,60,720,0
641.0,60,720,0
642.0,60,720,0
643.0,60,720,0
644.0,60,720,0
645.0,60,720,0
646.0,60,720,0
647.0,60,720,0
648.0,60,720,0
649.0,60,720,0
650.0,60,720,0
651.0,60,720,0
652.0,60,720,0
653.0,60,720,0
654.0,60,720,0
655.0,60,720,0
656.0,60,720,0
657.0,60,720,0
658.0,60,720,0
659.0,60,720,0
660.0,60,720,0
661.0,60,720,0
662.0,60,720,0
663.0,60,720,0
664.0,60,720,0
665.0,60,720,0
666.0,60,720,0
667.0,60,720,0
668.0,60,720,0
669.0,60,720,0
670.0,60,720,0
671.0,60,720,0
672.0,60,720,0
673.0,60,720,0
674.0,60,720,0
675.0,60,720,0
676.0,60,720,0
677.0,60,720,0
678.0,60,720,0
679.0,60,720,0
680.0,60,720,0
681.0,60,720,0
682.0,60,720,0
683.0,60,720,0
684.0,60,720,0
685.0,60,720,0
686.0,60,720,0
687.0,60,720,0
688.0,60,720,0
689.0,60,720,0
690.0,60,720,0
691.0,60,720,0
692.0,60,720,0
693.0,60,720,0
694.0,60,720,0
695.0,60,720,0
696.0,60,720,0
697.0,60,720,0
698.0,60,720,0
699.0,60,720,0
700.0,60,720,0
701.0,60,720,0
702.0,60,720,0
703.0,60,720,0
704.0,60,720,0
705.0,60,720,0
706.0,60,720,0
707.0,60,720,0
708.0,60,720,0
709.0,60,720,0
710.0,60,720,0
711.0,60,720,0
712.0,60,720,0
713.0,60,720,0
714.0,60,720,0
715.0,60,720,0
716.0,60,720,0
717.0,60,720,0
718.0,60,720,0
719.0,60,720,0
720.0,60,720,0
721.0,60,720,0
722.0,60,720,0
723.0,60,720,0
724.0,60,720,0
725.0,60,720,0
726.0,60,720,0
727.0,60,720,0
728.0,60,720,0
729.0,60,720,0
730.0,60,720,0
731.0,60,720,0
732.0,60,720,0
733.0,60,720,0
734.0,60,720,0
735.0,60,720,0
736.0,60,720,0
737.0,60,720,0
738.0,60,720,0
739.0,60,720,0
740.0,60,720,0
741.0,60,720,0
742.0,60,720,0
743.0,60,720,0
744.0,60,720,0
745.0,60,720,0
746.0,60,720,0
747.0,60,720,0
748.0,60,720,0
749.0,60,720,0
750.0,60,720,0
751.0,60,720,0
752.0,60,720,0
753.0,60,720,0
754.0,60,720,0
755.0,60,720,0
756.0,60,720,0
757.0,60,720,0
758.0,60,720,0
759.0,60,720,0
760.0,60,720,0
761.0,60,720,0
762.0,60,720,0
763.0,60,720,0
764.0,60,720,0
765.0,60,720,0
766.0,60,720,0
767.0,60,720,0
768.0,60,720,0
769.0,60,720,0
770.0,60,720,0
771.0,60,720,0
772.0,60,720,0
773.0,60,720,0
774.0,60,720,0
775.0,60,720,0
776.0,60,720,0
777.0,60,720,0
778.0,60,720,0
779.0,60,720,0
780.0,60,720,0
781.0,60,720,0
782.0,60,720,0
783.0,60,720,0
784.0,60,720,0
785.0,60,720,0
786.0,60,720,0
787.0,60,720,0
788.0,60,720,0
789.0,60,720,0
790.0,60,720,0
791.0,60,720,0
792.0,60,720,0
793.0,60,720,0
794.0,60,720,0
795.0,60,720,0
796.0,60,720,0
797.0,60,720,0
798.0,60,720,0
799.0,60,720,0
800.0,60,720,0
801.0,60,720,0
802.0,60,720,0
803.0,60,720,0
804.0,60,720,0
805.0,60,720,0
806.0,60,720,0
807.0,60,720,0
808.0,60,720,0
809.0,60,720,0
810.0,60,720,0
811.0,60,720,0
812.0,60,720,0
813.0,60,720,0
814.0,60,720,0
815.0,60,720,0
816.0,60,720,0
817.0,60,720,0
818.0,60,720,0
819.0,60,720,0
820.0,60,720,0
821.0,60,720,0
822.0,60,720,0
823.0,60,720,0
824.0,60,720,0
825.0,60,720,0
826.0,60,720,0
827.0,60,720,0
828.0,60,720,0
829.0,60,720,0
830.0,60,720,0
831.0,60,720,0
832.0,60,720,0
833.0,60,720,0
834.0,60,720,0
835.0,60,720,0
836.0,60,720,0
837.0,60,720,0
838.0,60,720,0
839.0,60,720,0
840.0,60,720,0
841.0,60,720,0
842.0,60,720,0
843.0,60,720,0
844.0,60,720,0
845.0,60,720,0
846.0,60,720,0
847.0,60,720,0
848.0,60,720,0
849.0,60,720,0
850.0,60,720,0
851.0,60,720,0
852.0,60,720,0
853.0,60,720,0
854.0,60,720,0
855.0,60,720,0
856.0,60,720,0
857.0,60,720,0
858.0,60,720,0
859.0,60,720,0
860.0,60,720,0
861.0,60,720,0
862.0,60,720,0
863.0,60,720,0
864.0,60,720,0
865.0,60,720,0
866.0,60,720,0
867.0,60,720,0
868.0,60,720,0
869.0,60,720,0
870.0,60,720,0
871.0,60,720,0
872.0,60,720,0
873.0,60,720,0
874.0,60,720,0
875.0,60,720,0
876.0,60,720,0
877.0,60,720,0
878.0,60,720,0
879.0,60,720,0
880.0,60,720,0
881.0,60,720,0
882.0,60,720,0
883.0,60,720,0
884.0,60,720,0
885.0,60,720,0
886.0,60,720,0
887.0,60,720,0
888.0,60,720,0
889.0,60,720,0
890.0,60,720,0
891.0,60,720,0
892.0,60,720,0
893.0,60,720,0
